deputy_id;name;party;ideologia_score_partido;ideologia_faixa_partido;campo_ideologico_partido;ideal_point_dim1;ideal_point_dim2;score_comportamental_0_10;score_calibrado_0_10;score_bancada_0_10;desvio_partido;direcao_desvio_partido;desvio_bancada;direcao_desvio_bancada;qtd_votos_validos;qtd_votacoes_usadas;confianca;confianca_faixa;score_comportamental_z
220557;Daniela Reinehr;PL;8.796;Extrema direita;direita;0.6079;-0.3097;8.039;9.888;7.079;1.092;mais a direita;0.961;mais a direita;795;795;0.9409;alta;1.851
178983;Marcio Alvino;PL;8.796;Extrema direita;direita;0.6117;-0.1839;8.059;9.902;7.079;1.106;mais a direita;0.98;mais a direita;830;830;0.9313;alta;1.859
204374;Bia Kicis;PL;8.796;Extrema direita;direita;0.6143;-0.3246;8.071;9.912;7.079;1.116;mais a direita;0.993;mais a direita;942;942;0.9395;alta;1.864
220574;Cabo Gilberto Silva;PL;8.796;Extrema direita;direita;0.6177;-0.2971;8.089;9.925;7.079;1.129;mais a direita;1.01;mais a direita;953;953;0.9182;alta;1.872
220619;Delegado Ramagem;PL;8.796;Extrema direita;direita;0.6313;-0.3384;8.157;9.976;7.079;1.18;mais a direita;1.078;mais a direita;892;892;0.9507;alta;1.902
204455;Luiz Lima;NOVO;8.666;Extrema direita;direita;0.642;-0.3272;8.21;10.0;9.075;1.334;mais a direita;-0.865;mais a esquerda;902;902;0.8947;alta;1.925
220673;Delegado Caveira;PL;8.796;Extrema direita;direita;0.6422;-0.3627;8.211;10.0;7.079;1.204;mais a direita;1.132;mais a direita;812;812;0.9569;alta;1.925
220550;Mauricio Marcon;PL;8.796;Extrema direita;direita;0.6469;-0.2922;8.235;10.0;7.079;1.204;mais a direita;1.156;mais a direita;1046;1046;0.9426;alta;1.935
220526;Gilvan da Federal;PL;8.796;Extrema direita;direita;0.6532;-0.5141;8.266;10.0;7.079;1.204;mais a direita;1.187;mais a direita;721;721;0.957;alta;1.949
204462;Chris Tonietto;PL;8.796;Extrema direita;direita;0.6558;-0.4502;8.279;10.0;7.079;1.204;mais a direita;1.2;mais a direita;905;905;0.968;alta;1.955
204416;Sanderson;PL;8.796;Extrema direita;direita;0.6622;-0.4213;8.311;10.0;7.079;1.204;mais a direita;1.232;mais a direita;852;852;0.939;alta;1.968
220621;Sargento Gonçalves;PL;8.796;Extrema direita;direita;0.6695;-0.4351;8.348;10.0;7.079;1.204;mais a direita;1.269;mais a direita;907;907;0.9614;alta;1.984
220655;Mario Frias;PL;8.796;Extrema direita;direita;0.6755;-0.3905;8.377;10.0;7.079;1.204;mais a direita;1.299;mais a direita;695;695;0.9496;alta;1.997
220558;Zé Trovão;PL;8.796;Extrema direita;direita;0.6827;-0.4821;8.414;10.0;7.079;1.204;mais a direita;1.335;mais a direita;851;851;0.9495;alta;2.013
92346;Eduardo Bolsonaro;PL;8.796;Extrema direita;direita;0.6852;-0.2664;8.426;10.0;7.079;1.204;mais a direita;1.347;mais a direita;349;349;0.9398;alta;2.019
209787;Nikolas Ferreira;PL;8.796;Extrema direita;direita;0.6931;-0.4416;8.466;10.0;7.079;1.204;mais a direita;1.387;mais a direita;917;917;0.9607;alta;2.036
220546;Rodolfo Nogueira;PL;8.796;Extrema direita;direita;0.7047;-0.425;8.524;10.0;7.079;1.204;mais a direita;1.445;mais a direita;932;932;0.9657;alta;2.061
204507;Carla Zambelli;PL;8.796;Extrema direita;direita;0.7074;-0.4508;8.537;10.0;7.079;1.204;mais a direita;1.458;mais a direita;453;453;0.9536;alta;2.067
204460;Carlos Jordy;PL;8.796;Extrema direita;direita;0.7086;-0.2229;8.543;10.0;7.079;1.204;mais a direita;1.464;mais a direita;900;900;0.9567;alta;2.069
228941;Daniel José;PODE;7.437;Direita;direita;0.7139;-0.0391;8.57;10.0;3.749;2.563;mais a direita;4.821;mais a direita;57;57;0.8947;alta;2.081
220547;Marcos Pollon;PL;8.796;Extrema direita;direita;0.7196;-0.4499;8.598;10.0;7.079;1.204;mais a direita;1.52;mais a direita;1031;1031;0.967;alta;2.093
220654;Delegado Paulo Bilynskyj;PL;8.796;Extrema direita;direita;0.7219;-0.4956;8.61;10.0;7.079;1.204;mais a direita;1.531;mais a direita;1038;1038;0.9538;alta;2.098
178871;Evair Vieira de Melo;PP;8.153;Direita;direita;0.7248;-0.2919;8.624;10.0;4.218;1.847;mais a direita;4.406;mais a direita;857;857;0.9417;alta;2.105
204367;Daniel Freitas;PL;8.796;Extrema direita;direita;0.7447;-0.3389;8.723;10.0;7.079;1.204;mais a direita;1.645;mais a direita;815;815;0.9362;alta;2.148
204369;Caroline de Toni;PL;8.796;Extrema direita;direita;0.7587;-0.4421;8.794;10.0;7.079;1.204;mais a direita;1.715;mais a direita;937;937;0.9424;alta;2.178
226075;Priscila Costa;PL;8.796;Extrema direita;direita;0.7739;-0.6333;8.87;10.0;7.079;1.204;mais a direita;1.791;mais a direita;108;108;0.9722;alta;2.211
220568;Gustavo Gayer;PL;8.796;Extrema direita;direita;0.7752;-0.3589;8.876;10.0;7.079;1.204;mais a direita;1.797;mais a direita;836;836;0.9569;alta;2.214
204528;Adriana Ventura;NOVO;8.666;Extrema direita;direita;0.7869;-0.6171;8.935;10.0;9.075;1.334;mais a direita;-0.14;alinhado;838;838;0.8771;alta;2.24
204387;Sargento Fahur;PL;8.796;Extrema direita;direita;0.7943;-0.5937;8.972;10.0;7.079;1.204;mais a direita;1.893;mais a direita;1003;1003;0.9641;alta;2.256
204520;Junio Amaral;PL;8.796;Extrema direita;direita;0.8161;-0.5358;9.08;10.0;7.079;1.204;mais a direita;2.002;mais a direita;741;741;0.946;alta;2.303
156190;Marcel van Hattem;NOVO;8.666;Extrema direita;direita;0.8436;-0.5369;9.218;10.0;9.075;1.334;mais a direita;0.143;alinhado;921;921;0.8979;alta;2.363
204365;Gilson Marques;NOVO;8.666;Extrema direita;direita;0.8549;-0.5188;9.275;10.0;9.075;1.334;mais a direita;0.2;alinhado;984;984;0.9004;alta;2.387
204514;Coronel Tadeu;PL;8.796;Extrema direita;direita;0.8841;-0.3117;9.421;10.0;7.079;1.204;mais a direita;2.342;mais a direita;57;57;0.9825;alta;2.451
220559;Julia Zanatta;PL;8.796;Extrema direita;direita;0.8859;-0.3619;9.429;10.0;7.079;1.204;mais a direita;2.351;mais a direita;899;899;0.9789;alta;2.455
204526;Luiz Philippe de Orleans e Bragança;PL;8.796;Extrema direita;direita;0.9237;-0.383;9.619;10.0;7.079;1.204;mais a direita;2.54;mais a direita;834;834;0.9508;alta;2.537
220633;Ricardo Salles;NOVO;8.666;Extrema direita;direita;0.9472;-0.2776;9.736;10.0;9.075;1.334;mais a direita;0.661;mais a direita;622;622;0.9164;alta;2.588
