id_dep;uri_dep;nome;nomecivil;cpf
178871;https://dadosabertos.camara.leg.br/api/v2/deputados/178871;Evair Vieira de Melo;EVAIR VIEIRA DE MELO;
234388;https://dadosabertos.camara.leg.br/api/v2/deputados/234388;Fabiano Cazeca;FABIANO LOPES FERREIRA CAZECA;
178905;https://dadosabertos.camara.leg.br/api/v2/deputados/178905;Fabio Garcia;FABIO PAULINO GARCIA;
68720;https://dadosabertos.camara.leg.br/api/v2/deputados/68720;Fábio Henrique;FABIO HENRIQUE SANTANA DE CARVALHO;
220681;https://dadosabertos.camara.leg.br/api/v2/deputados/220681;Fábio Macedo;FÁBIO HENRIQUE DIAS DE MACEDO;
171623;https://dadosabertos.camara.leg.br/api/v2/deputados/171623;Fabio Reis;FABIO DE ALMEIDA REIS;
204368;https://dadosabertos.camara.leg.br/api/v2/deputados/204368;Fabio Schiochet;FÁBIO LUIZ SCHIOCHET FILHO;
220653;https://dadosabertos.camara.leg.br/api/v2/deputados/220653;Fábio Teruel;Fábio Eduardo de Oliveira Teruel;
74065;https://dadosabertos.camara.leg.br/api/v2/deputados/74065;Fatima Pelaes;FÁTIMA LÚCIA PELAES;
220712;https://dadosabertos.camara.leg.br/api/v2/deputados/220712;Fausto Jr.;FAUSTO VIEIRA DOS SANTOS JUNIOR;
66828;https://dadosabertos.camara.leg.br/api/v2/deputados/66828;Fausto Pinato;FAUSTO RUY PINATO;
220646;https://dadosabertos.camara.leg.br/api/v2/deputados/220646;Felipe Becari;FELIPE BECARI COMENALE;
72442;https://dadosabertos.camara.leg.br/api/v2/deputados/72442;Felipe Carreras;FELIPE AUGUSTO LYRA CARRERAS;
204398;https://dadosabertos.camara.leg.br/api/v2/deputados/204398;Felipe Francischini;LUIS FELIPE BONATTO FRANCISCHINI;
227370;https://dadosabertos.camara.leg.br/api/v2/deputados/227370;Felipe Saliba;FELIPE MAURÍCIO SALIBA DE SOUZA;
160666;https://dadosabertos.camara.leg.br/api/v2/deputados/160666;Félix Mendonça Júnior;FELIX DE ALMEIDA MENDONÇA JÚNIOR;
204407;https://dadosabertos.camara.leg.br/api/v2/deputados/204407;Fernanda Melchionna;FERNANDA MELCHIONNA E SILVA;
220656;https://dadosabertos.camara.leg.br/api/v2/deputados/220656;Fernanda Pessoa;FERNANDA ENEIDA PESSOA CARACAS DE SOUZA;
141431;https://dadosabertos.camara.leg.br/api/v2/deputados/141431;Fernando Coelho Filho;FERNANDO BEZERRA DE SOUZA COELHO FILHO;
204445;https://dadosabertos.camara.leg.br/api/v2/deputados/204445;Fernando Mineiro;FERNANDO WANDERLEY VARGAS DA SILVA;
92699;https://dadosabertos.camara.leg.br/api/v2/deputados/92699;Fernando Monteiro;FERNANDO MONTEIRO DE ALBUQUERQUE;
204427;https://dadosabertos.camara.leg.br/api/v2/deputados/204427;Fernando Rodolfo;FERNANDO RODOLFO TENORIO DE VASCONCELOS;
204411;https://dadosabertos.camara.leg.br/api/v2/deputados/204411;Filipe Barros;FILIPE BARROS BAPTISTA DE TOLEDO RIBEIRO;
220545;https://dadosabertos.camara.leg.br/api/v2/deputados/220545;Filipe Martins;FILIPE MARTINS DOS SANTOS;
160598;https://dadosabertos.camara.leg.br/api/v2/deputados/160598;Flávia Morais;FLÁVIA CARREIRO ALBUQUERQUE MORAIS;
225727;https://dadosabertos.camara.leg.br/api/v2/deputados/225727;Flavinha;ANA FLÁVIA RODRIGUES RAMIRO;
191923;https://dadosabertos.camara.leg.br/api/v2/deputados/191923;Flávio Nogueira;FLÁVIO RODRIGUES NOGUEIRA;
220700;https://dadosabertos.camara.leg.br/api/v2/deputados/220700;Florentino Neto;FLORENTINO ALVES VERAS NETO;
220551;https://dadosabertos.camara.leg.br/api/v2/deputados/220551;Franciane Bayer;FRANCIANE ABADE BAYER MULLER;
204494;https://dadosabertos.camara.leg.br/api/v2/deputados/204494;Fred Costa;FREDERICO BORGES DA COSTA;
220534;https://dadosabertos.camara.leg.br/api/v2/deputados/220534;Fred Linhares;DAVYS FREDERICO TEIXEIRA LINHARES;
224117;https://dadosabertos.camara.leg.br/api/v2/deputados/224117;Gabriel Mota;GABRIEL MOTA E SILVA;
220708;https://dadosabertos.camara.leg.br/api/v2/deputados/220708;Gabriel Nunes;GABRIEL JOSE MOURA NUNES SOARES;
204473;https://dadosabertos.camara.leg.br/api/v2/deputados/204473;General Girão;ELIÉSER GIRÃO MONTEIRO FILHO;
220611;https://dadosabertos.camara.leg.br/api/v2/deputados/220611;General Pazuello;EDUARDO PAZUELLO;
178966;https://dadosabertos.camara.leg.br/api/v2/deputados/178966;Geovania de Sá;Geovânia de Sá;
220702;https://dadosabertos.camara.leg.br/api/v2/deputados/220702;Geraldo Mendes;GERALDO GABRIEL MENDES;
74374;https://dadosabertos.camara.leg.br/api/v2/deputados/74374;Geraldo Resende;GERALDO RESENDE PEREIRA;
220587;https://dadosabertos.camara.leg.br/api/v2/deputados/220587;Gerlen Diniz;GEHLEN DINIZ ANDRADE;
204394;https://dadosabertos.camara.leg.br/api/v2/deputados/204394;Gervásio Maia;GERVÁSIO AGRIPINO MAIA;
74383;https://dadosabertos.camara.leg.br/api/v2/deputados/74383;Giacobo;FERNANDO LÚCIO GIACOBO;
204491;https://dadosabertos.camara.leg.br/api/v2/deputados/204491;Gilberto Abramo;GILBERTO APARECIDO ABRAMO;
74270;https://dadosabertos.camara.leg.br/api/v2/deputados/74270;Gilberto Nascimento;GILBERTO NASCIMENTO SILVA;
220529;https://dadosabertos.camara.leg.br/api/v2/deputados/220529;Gilson Daniel;GILSON DANIEL BATISTA;
204365;https://dadosabertos.camara.leg.br/api/v2/deputados/204365;Gilson Marques;GILSON MARQUES VIEIRA;
220526;https://dadosabertos.camara.leg.br/api/v2/deputados/220526;Gilvan da Federal;GILVAN AGUIAR COSTA;
220531;https://dadosabertos.camara.leg.br/api/v2/deputados/220531;Gilvan Maximo;GILVAM MAXIMO;
160673;https://dadosabertos.camara.leg.br/api/v2/deputados/160673;Giovani Cherini;GIOVANI CHERINI;
226179;https://dadosabertos.camara.leg.br/api/v2/deputados/226179;Gisela Simona;GISELA SIMONA VIANA DE SOUZA;
152605;https://dadosabertos.camara.leg.br/api/v2/deputados/152605;Glauber Braga;GLAUBER DE MEDEIROS BRAGA;
229333;https://dadosabertos.camara.leg.br/api/v2/deputados/229333;Gláucia Santiago;GLÁUCIA MARIA SANTIAGO RODRIGUES;
204419;https://dadosabertos.camara.leg.br/api/v2/deputados/204419;Glaustin da Fokus;GLAUSKSTON BATISTA RIOS;
107283;https://dadosabertos.camara.leg.br/api/v2/deputados/107283;Gleisi Hoffmann;GLEISI HELENA HOFFMANN;
129618;https://dadosabertos.camara.leg.br/api/v2/deputados/129618;Gorete Pereira;MARIA GORETE PEREIRA;
198197;https://dadosabertos.camara.leg.br/api/v2/deputados/198197;Greyce Elias;GREYCE DE QUEIROZ ELIAS;
220639;https://dadosabertos.camara.leg.br/api/v2/deputados/220639;Guilherme Boulos;GUILHERME CASTRO BOULOS;
204531;https://dadosabertos.camara.leg.br/api/v2/deputados/204531;Guilherme Derrite;GUILHERME MURARO DERRITE;
220664;https://dadosabertos.camara.leg.br/api/v2/deputados/220664;Guilherme Uchoa;GUILHERME A. UCHOA CAVALCANTI PESSOA DE MELO JUNIOR;
220568;https://dadosabertos.camara.leg.br/api/v2/deputados/220568;Gustavo Gayer;GUSTAVO GAYER MACHADO DE ARAUJO;
204408;https://dadosabertos.camara.leg.br/api/v2/deputados/204408;Gustinho Ribeiro;LUIZ AUGUSTO CARVALHO RIBEIRO FILHO;
204456;https://dadosabertos.camara.leg.br/api/v2/deputados/204456;Gutemberg Reis;GUTEMBERG REIS DE OLIVEIRA;
178964;https://dadosabertos.camara.leg.br/api/v2/deputados/178964;Heitor Schuch;HEITOR JOSE SCHUCH;
178873;https://dadosabertos.camara.leg.br/api/v2/deputados/178873;Helder Salomão;HELDER IGNACIO SALOMAO;
220537;https://dadosabertos.camara.leg.br/api/v2/deputados/220537;Helena Lima;MARIA HELENA TEIXEIRA LIMA;
178909;https://dadosabertos.camara.leg.br/api/v2/deputados/178909;Hélio Leite;HELIO LEITE DA SILVA;
204444;https://dadosabertos.camara.leg.br/api/v2/deputados/204444;Helio Lopes;HELIO FERNANDO BARBOSA LOPES;
234788;https://dadosabertos.camara.leg.br/api/v2/deputados/234788;Heloísa Helena;HELOÍSA HELENA LIMA DE MORAES CARVALHO;
220672;https://dadosabertos.camara.leg.br/api/v2/deputados/220672;Henderson Pinto;HENDERSON LIRA PINTO;
227324;https://dadosabertos.camara.leg.br/api/v2/deputados/227324;Henrique Júnior;HENRIQUE CESAR FERREIRA DE MELO LIMA JUNIOR;
204539;https://dadosabertos.camara.leg.br/api/v2/deputados/204539;Hercílio Coelho Diniz;HERCÍLIO ARAÚJO DINIZ FILHO;
100689;https://dadosabertos.camara.leg.br/api/v2/deputados/100689;Hildo do Candango;OSMARILDO ALVES DE SOUSA;
178884;https://dadosabertos.camara.leg.br/api/v2/deputados/178884;Hildo Rocha;HILDO AUGUSTO DA ROCHA NETO;
141450;https://dadosabertos.camara.leg.br/api/v2/deputados/141450;Hugo Leal;HUGO LEAL MELO DA SILVA;
160674;https://dadosabertos.camara.leg.br/api/v2/deputados/160674;Hugo Motta;HUGO MOTTA WANDERLEY DA NÓBREGA;
220563;https://dadosabertos.camara.leg.br/api/v2/deputados/220563;Icaro de Valmir;ICARO BARBOSA COSTA;
204533;https://dadosabertos.camara.leg.br/api/v2/deputados/204533;Idilvan Alencar;ANTONIO IDILVAN DE LIMA ALENCAR;
204508;https://dadosabertos.camara.leg.br/api/v2/deputados/204508;Igor Timo;IGOR TARCIANO TIMO;
235620;https://dadosabertos.camara.leg.br/api/v2/deputados/235620;Ilacir Bicalho;ILACIR BICALHO DE BARROS;
74295;https://dadosabertos.camara.leg.br/api/v2/deputados/74295;Inácio Arruda;INÁCIO FRANCISCO DE ASSIS NUNES ARRUDA;
98615;https://dadosabertos.camara.leg.br/api/v2/deputados/98615;Ismael;ISMAEL DOS SANTOS;
204436;https://dadosabertos.camara.leg.br/api/v2/deputados/204436;Isnaldo Bulhões Jr.;ISNALDO BULHOES BARROS JUNIOR;
225846;https://dadosabertos.camara.leg.br/api/v2/deputados/225846;Itamar Paim;ITAMAR PAIM PRUCH;
230764;https://dadosabertos.camara.leg.br/api/v2/deputados/230764;Ivan Junior;MAURO IVAN F. SANTIAGO JR;
73531;https://dadosabertos.camara.leg.br/api/v2/deputados/73531;Ivan Valente;IVAN VALENTE;
220696;https://dadosabertos.camara.leg.br/api/v2/deputados/220696;Ivoneide Caetano;IVONEIDE SOUZA CAETANO;
220670;https://dadosabertos.camara.leg.br/api/v2/deputados/220670;Iza Arruda;IZA PAULA DE DEUS E MELLO ALBUQUERQUE ARRUDA;
220527;https://dadosabertos.camara.leg.br/api/v2/deputados/220527;Jack Rocha;JACKELINE OLIVEIRA ROCHA;
220697;https://dadosabertos.camara.leg.br/api/v2/deputados/220697;Jadyel Alencar;JADYEL SILVA ALENCAR;
74848;https://dadosabertos.camara.leg.br/api/v2/deputados/74848;Jandira Feghali;JANDIRA FEGHALI;
220567;https://dadosabertos.camara.leg.br/api/v2/deputados/220567;Jeferson Rodrigues;JEFERSON RODRIGUES LEMOS;
74273;https://dadosabertos.camara.leg.br/api/v2/deputados/74273;Jefferson Campos;JEFFERSON ALVES DE CAMPOS;
160531;https://dadosabertos.camara.leg.br/api/v2/deputados/160531;Jhonatan de Jesus;JOHNATHAN PEREIRA DE JESUS;
141456;https://dadosabertos.camara.leg.br/api/v2/deputados/141456;Jilmar Tatto;JILMAR AUGUSTINHO TATTO;
235869;https://dadosabertos.camara.leg.br/api/v2/deputados/235869;João Carlos;JOÃO CARLOS DOS SANTOS MELLO;
141458;https://dadosabertos.camara.leg.br/api/v2/deputados/141458;João Carlos Bacelar;JOÃO CARLOS PAOLILO BACELAR FILHO;
230957;https://dadosabertos.camara.leg.br/api/v2/deputados/230957;João Cury;João Cury Neto;
178970;https://dadosabertos.camara.leg.br/api/v2/deputados/178970;João Daniel;JOAO SOMARIVA DANIEL;
74550;https://dadosabertos.camara.leg.br/api/v2/deputados/74550;João Leão;JOÃO FELIPE DE SOUZA LEÃO;
141459;https://dadosabertos.camara.leg.br/api/v2/deputados/141459;João Maia;JOÃO DA SILVA MAIA;
178910;https://dadosabertos.camara.leg.br/api/v2/deputados/178910;Joaquim Passarinho;JOAQUIM PASSARINHO PINTO DE SOUZA PORTO;
160548;https://dadosabertos.camara.leg.br/api/v2/deputados/160548;Jonas Donizette;JONAS DONIZETTE FERREIRA;
217480;https://dadosabertos.camara.leg.br/api/v2/deputados/217480;Jones Moura;JONES BARBOSA DE MOURA;
235800;https://dadosabertos.camara.leg.br/api/v2/deputados/235800;Jorge Araújo;JORGE SILVA DE ARAÚJO;
205550;https://dadosabertos.camara.leg.br/api/v2/deputados/205550;Jorge Braz;JORGE BRAZ DE OLIVEIRA;
214694;https://dadosabertos.camara.leg.br/api/v2/deputados/214694;Jorge Goetten;JORGE GOETTEN DE LIMA;
178857;https://dadosabertos.camara.leg.br/api/v2/deputados/178857;Jorge Solla;JORGE JOSE SANTOS PEREIRA SOLLA;
141464;https://dadosabertos.camara.leg.br/api/v2/deputados/141464;José Airton Félix Cirilo;JOSÉ AIRTON FÉLIX CIRILO DA SILVA;
141470;https://dadosabertos.camara.leg.br/api/v2/deputados/141470;José Guimarães;JOSÉ NOBRE GUIMARÃES;
204472;https://dadosabertos.camara.leg.br/api/v2/deputados/204472;José Medeiros;JOSE ANTONIO DOS SANTOS MEDEIROS;
204391;https://dadosabertos.camara.leg.br/api/v2/deputados/204391;José Nelto;JOSÉ NELTO LAGARES DAS MERCEZ;
74079;https://dadosabertos.camara.leg.br/api/v2/deputados/74079;José Priante;JOSÉ BENITO PRIANTE JÚNIOR;
74554;https://dadosabertos.camara.leg.br/api/v2/deputados/74554;José Rocha;JOSÉ ALVES ROCHA;
209189;https://dadosabertos.camara.leg.br/api/v2/deputados/209189;Joseildo Ramos;JOSEILDO RIBEIRO RAMOS;
220578;https://dadosabertos.camara.leg.br/api/v2/deputados/220578;Josenildo;JOSENILDO SANTOS ABRANTES;
74141;https://dadosabertos.camara.leg.br/api/v2/deputados/74141;Josias Gomes;JOSIAS GOMES DA SILVA;
204563;https://dadosabertos.camara.leg.br/api/v2/deputados/204563;Josimar Maranhãozinho;JOSIMAR CUNHA RODRIGUES;
215043;https://dadosabertos.camara.leg.br/api/v2/deputados/215043;Josivaldo JP;JOSIVALDO DOS SANTOS MELO;
204474;https://dadosabertos.camara.leg.br/api/v2/deputados/204474;Juarez Costa;JUAREZ ALVES DA COSTA;
220559;https://dadosabertos.camara.leg.br/api/v2/deputados/220559;Julia Zanatta;JULIA PEDROSO ZANATTA;
220640;https://dadosabertos.camara.leg.br/api/v2/deputados/220640;Juliana Cardoso;JULIANA CARDOSO;
228837;https://dadosabertos.camara.leg.br/api/v2/deputados/228837;Juliana Kolankiewicz;JULIANA ROSA DE SOUZA KOLANKIEWICZ;
66385;https://dadosabertos.camara.leg.br/api/v2/deputados/66385;Julio Arcoverde;JULIO FERRAZ ARCOVERDE;
74317;https://dadosabertos.camara.leg.br/api/v2/deputados/74317;Júlio Cesar;JÚLIO CÉSAR DE CARVALHO LIMA;
204372;https://dadosabertos.camara.leg.br/api/v2/deputados/204372;Julio Cesar Ribeiro;JULIO CESAR RIBEIRO;
74253;https://dadosabertos.camara.leg.br/api/v2/deputados/74253;Julio Lopes;JULIO LUIZ BAPTISTA LOPES;
228797;https://dadosabertos.camara.leg.br/api/v2/deputados/228797;Júlio Oliveira;JÚLIO DA SILVA OLIVEIRA;
204457;https://dadosabertos.camara.leg.br/api/v2/deputados/204457;Juninho do Pneu;ROGERIO TEIXEIRA JUNIOR;
204520;https://dadosabertos.camara.leg.br/api/v2/deputados/204520;Junio Amaral;GERALDO JUNIO DO AMARAL;
204497;https://dadosabertos.camara.leg.br/api/v2/deputados/204497;Júnior Ferrari;JOÃO FERRARI JÚNIOR;
204574;https://dadosabertos.camara.leg.br/api/v2/deputados/204574;Junior Lourenço;JOSE LOURENÇO BOMFIM JUNIOR;
204550;https://dadosabertos.camara.leg.br/api/v2/deputados/204550;Júnior Mano;ANTÔNIO LUIZ RODRIGUES MANO JÚNIOR;
178886;https://dadosabertos.camara.leg.br/api/v2/deputados/178886;Juscelino Filho;JOSE JUSCELINO DOS SANTOS REZENDE FILHO;
208297;https://dadosabertos.camara.leg.br/api/v2/deputados/208297;Katia Dias;KATIA REGINA OLIVEIRA DIAS;
220677;https://dadosabertos.camara.leg.br/api/v2/deputados/220677;Keniston Braga;KENISTON DE JESUS REGO BRAGA;
162067;https://dadosabertos.camara.leg.br/api/v2/deputados/162067;Kiko Celeguim;FRANCISCO DANIEL CELEGUIM DE MORAIS;
204536;https://dadosabertos.camara.leg.br/api/v2/deputados/204536;Kim Kataguiri;KIM PATROCA KATAGUIRI;
98057;https://dadosabertos.camara.leg.br/api/v2/deputados/98057;Lafayette de Andrada;LAFAYETTE LUIZ DOORGAL DE ANDRADA;
74856;https://dadosabertos.camara.leg.br/api/v2/deputados/74856;Laura Carneiro;MARIA LAURA MONTEZA DE SOUZA CARNEIRO;
141480;https://dadosabertos.camara.leg.br/api/v2/deputados/141480;Lázaro Botelho;LÁZARO BOTELHO MARTINS;
178832;https://dadosabertos.camara.leg.br/api/v2/deputados/178832;Leandre;LEANDRE DAL PONTE;
220600;https://dadosabertos.camara.leg.br/api/v2/deputados/220600;Lebrão;JOSE EURIPEDES CLEMENTE;
220566;https://dadosabertos.camara.leg.br/api/v2/deputados/220566;Lêda Borges;Lêda Borges de Moura;
231911;https://dadosabertos.camara.leg.br/api/v2/deputados/231911;Lenir de Assis;LENIR CANDIDA DE ASSIS;
80815;https://dadosabertos.camara.leg.br/api/v2/deputados/80815;Leo Prates;LEONARDO SILVA PRATES;
122195;https://dadosabertos.camara.leg.br/api/v2/deputados/122195;Leonardo Gadelha;LEONARDO DE MELO GADELHA;
74156;https://dadosabertos.camara.leg.br/api/v2/deputados/74156;Leonardo Monteiro;JOSÉ LEONARDO COSTA MONTEIRO;
74299;https://dadosabertos.camara.leg.br/api/v2/deputados/74299;Leônidas Cristino;JOSÉ LEÔNIDAS DE MENEZES CRISTINO;
92102;https://dadosabertos.camara.leg.br/api/v2/deputados/92102;Leur Lomanto Júnior;LEUR ANTONIO DE BRITTO LOMANTO JUNIOR;
139285;https://dadosabertos.camara.leg.br/api/v2/deputados/139285;Lídice da Mata;LÍDICE DA MATA E SOUZA;
74585;https://dadosabertos.camara.leg.br/api/v2/deputados/74585;Lincoln Portela;LINCOLN DINIZ PORTELA;
74858;https://dadosabertos.camara.leg.br/api/v2/deputados/74858;Lindbergh Farias;LUIZ LINDBERGH FARIAS FILHO;
171139;https://dadosabertos.camara.leg.br/api/v2/deputados/171139;Loreny;LORENY MAYARA CAETANO ROBERTO;
234253;https://dadosabertos.camara.leg.br/api/v2/deputados/234253;Lucas Abrahao;LUCAS ABRAHAO ROSA CEZARIO DE ALMEIDA;
220662;https://dadosabertos.camara.leg.br/api/v2/deputados/220662;Lucas Ramos;LUCAS CAVALCANTI RAMOS;
204404;https://dadosabertos.camara.leg.br/api/v2/deputados/204404;Lucas Redecker;LUCAS BELLO REDECKER;
138286;https://dadosabertos.camara.leg.br/api/v2/deputados/138286;Luciano Alves;LUCIANO ALVES DOS SANTOS;
220581;https://dadosabertos.camara.leg.br/api/v2/deputados/220581;Luciano Amaral;LUCIANO SURUAGY DO AMARAL FILHO;
103758;https://dadosabertos.camara.leg.br/api/v2/deputados/103758;Luciano Azevedo;LUCIANO PALMA DE AZEVEDO;
74478;https://dadosabertos.camara.leg.br/api/v2/deputados/74478;Luciano Bivar;LUCIANO CALDAS BIVAR;
178931;https://dadosabertos.camara.leg.br/api/v2/deputados/178931;Luciano Ducci;LUCIANO DUCCI;
227323;https://dadosabertos.camara.leg.br/api/v2/deputados/227323;Luciano Galego;LUCIANO RODRIGUES SEIDEL;
220616;https://dadosabertos.camara.leg.br/api/v2/deputados/220616;Luciano Vieira;LUCIANO VIEIRA MENDES;
178954;https://dadosabertos.camara.leg.br/api/v2/deputados/178954;Lucio Mosquini;LUCIO ANTONIO MOSQUINI;
229082;https://dadosabertos.camara.leg.br/api/v2/deputados/229082;Lucyana Genésio;KARLA LUCYANA SOARES CANTO COSTA;
222429;https://dadosabertos.camara.leg.br/api/v2/deputados/222429;Luis Carlos Gomes;LUIS CARLOS GOMES DA SILVA;
160510;https://dadosabertos.camara.leg.br/api/v2/deputados/160510;Luis Tibé;LUIS HENRIQUE DE OLIVEIRA RESENDE;
204410;https://dadosabertos.camara.leg.br/api/v2/deputados/204410;Luisa Canziani;LUISA CANZIANI DOS SANTOS SILVEIRA;
204448;https://dadosabertos.camara.leg.br/api/v2/deputados/204448;Luiz Antonio Corrêa;LUIZ ANTONIO C. C. CORRÊA DA SILVA;
141485;https://dadosabertos.camara.leg.br/api/v2/deputados/141485;Luiz Carlos Busato;LUIZ CARLOS GHIORZZI BUSATO;
73778;https://dadosabertos.camara.leg.br/api/v2/deputados/73778;Luiz Carlos Hauly;LUIZ CARLOS JORGE HAULY;
204485;https://dadosabertos.camara.leg.br/api/v2/deputados/204485;Luiz Carlos Motta;LUIZ CARLOS MOTTA;
74041;https://dadosabertos.camara.leg.br/api/v2/deputados/74041;Luiz Couto;LUIZ ALBUQUERQUE COUTO;
141487;https://dadosabertos.camara.leg.br/api/v2/deputados/141487;Luiz Fernando Faria;LUIZ FERNANDO RAMOS FARIA;
229432;https://dadosabertos.camara.leg.br/api/v2/deputados/229432;Luiz Fernando Vampiro;LUIZ FERNANDO CARDOSO;
220658;https://dadosabertos.camara.leg.br/api/v2/deputados/220658;Luiz Gastão;LUIZ GASTÃO BITTENCOURT DA SILVA;
204455;https://dadosabertos.camara.leg.br/api/v2/deputados/204455;Luiz Lima;LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA;
220636;https://dadosabertos.camara.leg.br/api/v2/deputados/220636;Luiz Marinho;LUIZ MARINHO;
162332;https://dadosabertos.camara.leg.br/api/v2/deputados/162332;Luiz Nishimori;LUIZ HILOSHI NISHIMORI;
204526;https://dadosabertos.camara.leg.br/api/v2/deputados/204526;Luiz Philippe de Orleans e Bragança;LUIZ PHILIPPE DE ORLEANS BRAGANÇA;
74784;https://dadosabertos.camara.leg.br/api/v2/deputados/74784;Luiza Erundina;LUIZA ERUNDINA DE SOUSA;
178866;https://dadosabertos.camara.leg.br/api/v2/deputados/178866;Luizianne Lins;LUIZIANNE DE OLIVEIRA LINS;
220669;https://dadosabertos.camara.leg.br/api/v2/deputados/220669;Lula da Fonte;LUIZ EDUARDO DE QUEIROZ CAMPOS DA FONTE ALBUQUERQUE;
166402;https://dadosabertos.camara.leg.br/api/v2/deputados/166402;Magda Mofatto;MAGDA MOFATTO HON;
220648;https://dadosabertos.camara.leg.br/api/v2/deputados/220648;Marangoni;FERNANDO JOSE DE SOUZA MARANGONI;
156190;https://dadosabertos.camara.leg.br/api/v2/deputados/156190;Marcel van Hattem;MARCEL VAN HATTEM;
179000;https://dadosabertos.camara.leg.br/api/v2/deputados/179000;Marcelo Álvaro Antônio;MARCELO HENRIQUE TEIXEIRA DIAS;
204433;https://dadosabertos.camara.leg.br/api/v2/deputados/204433;Marcelo Calero;MARCELO CALERO FARIA GARCIA;
220599;https://dadosabertos.camara.leg.br/api/v2/deputados/220599;Marcelo Crivella;MARCELO BEZERRA CRIVELLA;
220634;https://dadosabertos.camara.leg.br/api/v2/deputados/220634;Marcelo Lima;MARCELO DE LIMA FERNANDES;
133810;https://dadosabertos.camara.leg.br/api/v2/deputados/133810;Marcelo Moraes;MARCELO PIRES MORAES;
204558;https://dadosabertos.camara.leg.br/api/v2/deputados/204558;Marcelo Nilo;JOSÉ MARCELO DO NASCIMENTO NILO;
160161;https://dadosabertos.camara.leg.br/api/v2/deputados/160161;Marcelo Queiroz;MARCELO ANDRE CID HERACLITO DO PORTO QUEIROZ;
178983;https://dadosabertos.camara.leg.br/api/v2/deputados/178983;Marcio Alvino;MARCIO LUIZ ALVINO DE SOUZA;
