id;data;siglaorgao;idevento;aprovacao;descricao
2331573-54;2026-03-17;CCP;;true;Realizar o encaminhamento do PL-1922/2022 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2331573-55;2026-03-17;CCP;;true;Realizar o encaminhamento do PL-1922/2022 à CDU (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2331573-56;2026-03-17;CCP;;true;Realizar o encaminhamento do PL-1922/2022 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2331573-57;2026-03-17;CCP;;true;Realizar o encaminhamento do PL-1922/2022 à CSAUDE (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2331573-58;2026-03-17;CCP;;true;Realizar o encaminhamento do PL-1922/2022 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2331573-59;2026-03-17;CCP;;true;Realizar o encaminhamento do PL-1922/2022 à CDU (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2331573-60;2026-03-17;CCP;;true;Realizar o encaminhamento do PL-1922/2022 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2331573-61;2026-03-17;CCP;;true;Realizar o encaminhamento do PL-1922/2022 à CSAUDE (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2331573-62;2026-03-17;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4686/2025.
2395795-18;2026-03-17;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1922/2022, por ter sido aprovado o REQ 4686/2025 que está apensado ao primeiro.
2503833-43;2026-03-17;PLEN;81323;false;"Rejeitado o Requerimento. Sim: 44; Não: 318; Total: 362."
2503833-50;2026-03-17;PLEN;81323;true;Aprovado o Substitutivo ao Projeto de Lei nº 1.769, de 2019, adotado pelo relator da Comissão de Defesa do Consumidor, ressalvado o destaque.
2503833-55;2026-03-17;PLEN;81323;;Mantido o texto.
2503833-57;2026-03-17;PLEN;81323;true;Aprovada a Redação Final assinada pelo relator, Dep. Daniel Almeida (PCdoB-BA).
2538782-44;2026-03-17;PLEN;81323;true;Aprovado o Substitutivo ao Projeto de Lei nº 3.630, de 2025, adotado pelo relator da Comissão de Constituição e Justiça e de Cidadania.
2538782-47;2026-03-17;PLEN;81323;true;Aprovada a Redação Final assinada pelo relator, Dep. Sanderson (PL/RS).
2481730-54;2026-03-17;PLEN;81323;true;Aprovado o Substitutivo ao Projeto de Lei nº 5.031, de 2024, adotado pela relatora da Comissão de Relações Exteriores e de Defesa Nacional.
2481730-57;2026-03-17;PLEN;81323;true;Aprovada a Redação Final assinada pela relatora, Dep. Enfermeira Ana Paula (PODE-CE).
2563330-59;2026-03-17;PLEN;81323;false;"Rejeitado o Requerimento. Sim: 97; Não: 258; Abstenção: 3; Total: 358."
2563330-63;2026-03-17;PLEN;81323;false;Rejeitado o Requerimento.
2563330-67;2026-03-17;PLEN;81323;false;Rejeitado o Requerimento.
2563330-71;2026-03-17;PLEN;81323;false;Rejeitado o Requerimento.
2563330-76;2026-03-17;PLEN;81323;true;Aprovado o Substitutivo ao Projeto de Lei nº 4.709, de 2025, adotado pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvados os destaques.
2563330-79;2026-03-17;PLEN;81323;false;Rejeitadas as Emendas ao Substitutivo.
2563330-81;2026-03-17;PLEN;81323;;Mantido o texto.
2563330-83;2026-03-17;PLEN;81323;;Mantido o texto.
2563330-85;2026-03-17;PLEN;81323;false;Rejeitada a Emenda de Plenário nº 4.
2563330-88;2026-03-17;PLEN;81323;false;Rejeitada a Emenda de Plenário nº 3.
2607527-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2607529-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2607617-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2607618-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2607972-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2607974-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2608108-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2608541-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2608929-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2608930-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2608931-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2608932-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2608948-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento.
2608950-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento, com o voto contrário do Dep. Pastor Henrique Vieira.
2609046-2;2026-03-17;CSPCCO;81282;true;Aprovado o Requerimento, com o voto contrário do Dep. Pastor Henrique Vieira.
2607487-3;2026-03-17;CPOVOS;81188;true;Aprovado o Requerimento.
2607488-2;2026-03-17;CPOVOS;81188;true;Aprovado o Requerimento, com alteração para incluir representante da Cúpula dos Povos, a pedido da própria autora.
2607489-2;2026-03-17;CPOVOS;81188;true;Aprovado o Requerimento.
2607491-3;2026-03-17;CPOVOS;81188;true;Aprovado o Requerimento.
2608909-2;2026-03-17;CPOVOS;81188;true;Aprovado o Requerimento, para realização na forma de seminário regional, com alteração para incluir a Secretaria de Estado do Meio Ambiente, Infraestrutura e Logística (SP) e a Secretaria de Agricultura e Abastecimento (SP), a pedido da própria autora.
2608686-2;2026-03-17;CPOVOS;81188;true;"Aprovado o Requerimento, com alteração do tema da Audiência Pública para ""debater o impacto da mineração de terras raras durante o Acampamento Terra Livre 2026 - ""Nosso futuro não está à venda: a resposta somos nós"", além da inclusão de representantes do UNODC, da COIAB e da ONU Mulheres, a pedido da própria autora."
2608966-2;2026-03-17;CPOVOS;81188;true;Aprovado o Requerimento.
2458400-24;2026-03-17;CPOVOS;81188;true;Aprovado o Parecer.
2477217-27;2026-03-17;CSPCCO;81282;true;Aprovado o Parecer.
2605559-2;2026-03-17;CASP;81227;true;Aprovado o Requerimento.
2606124-2;2026-03-17;CASP;81227;true;Aprovado o Requerimento.
2608756-2;2026-03-17;CASP;81227;true;Aprovado o Requerimento.
2608757-2;2026-03-17;CASP;81227;true;Aprovado o Requerimento.
2608758-2;2026-03-17;CASP;81227;true;Aprovado o Requerimento.
2345663-25;2026-03-17;CASP;81227;true;Aprovado o Parecer.
2335291-63;2026-03-17;CSPCCO;81282;true;Aprovado o Parecer, apresentou voto em separado o Deputado Ismael Alexandrino.
2508264-24;2026-03-17;CASP;81227;true;Aprovado o Parecer.
2230517-82;2026-03-17;CASP;81227;true;Aprovado o Parecer.
2355754-23;2026-03-17;CASP;81227;true;Aprovado o Parecer.
2495414-41;2026-03-17;CSPCCO;81282;true;Aprovado o Parecer com Complementação de Voto.
2547159-29;2026-03-17;CSPCCO;81282;true;Aprovado o Parecer.
2401401-26;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2313392-34;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2139808-99;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2398550-34;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2186064-60;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2204132-41;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2323433-42;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2372596-53;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2410509-32;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2419545-56;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2439714-37;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2452093-38;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2347097-36;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2455569-32;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2473159-35;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2484421-36;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2486380-34;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2509462-36;2026-03-17;CCJC;81225;true;Aprovado o Parecer.
2605524-2;2026-03-17;CPD;81183;true;Aprovado o Requerimento.
2607238-2;2026-03-17;CPD;81183;true;Aprovado o Requerimento.
2608625-2;2026-03-17;CPD;81183;true;Aprovado o Requerimento.
2609011-2;2026-03-17;CPD;81183;true;Aprovado o Requerimento.
2598558-19;2026-03-17;CPD;81183;true;Aprovado o Parecer.
2544871-37;2026-03-17;CPD;81183;true;Aprovado o Parecer.
2599719-21;2026-03-17;CPD;81183;true;Aprovado o Parecer.
2599726-21;2026-03-17;CPD;81183;true;Aprovado o Parecer.
2609026-2;2026-03-17;CEXBRLEG;81273;true;Aprovado o Requerimento, com a inclusão dos seguintes convidados, a pedido do Autor: representante da Bayer e representante da Associação Brasileira de Automação - GS1, ambos na audiência referente ao Req. 1/2026
2609030-2;2026-03-17;CEXBRLEG;81273;true;Aprovado o Requerimento, com a inclusão do seguinte convidado, a pedido do Autor: Instituto Brasileiro de Jogo Responsável - IBJR .
2609027-2;2026-03-17;CEXBRLEG;81273;true;Aprovado o Requerimento.
2609028-2;2026-03-17;CEXBRLEG;81273;true;Aprovado o Requerimento.
2609029-2;2026-03-17;CEXBRLEG;81273;true;Aprovado o Requerimento.
2609031-2;2026-03-17;CEXBRLEG;81273;true;Aprovado o Requerimento.
2609032-2;2026-03-17;CEXBRLEG;81273;true;Aprovado o Requerimento.
2353684-148;2026-03-17;CCJC;81292;true;Aprovada a Redação Final, com três emendas.
1198010-154;2026-03-17;CCJC;81292;true;Aprovada a Redação Final, com uma emenda.
2426541-40;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2432269-39;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2476186-38;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2479209-38;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2428634-57;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2518486-35;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2535335-33;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2547259-37;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2547263-37;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2547277-37;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2547283-37;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2547284-37;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2547292-37;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2547295-37;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2547320-37;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2550989-32;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2564997-32;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2565010-32;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2570166-32;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2570180-32;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2570186-32;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2575461-32;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2583472-32;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2583473-32;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2583503-32;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2192238-74;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2283473-69;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2295946-69;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2301318-90;2026-03-17;CCJC;81292;true;Aprovada a Redação Final.
2532219-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2532249-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2532269-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2535339-18;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2535351-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2535353-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2535368-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2547308-22;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2550998-18;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2554543-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2554547-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2560563-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2560568-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2560580-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2564987-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2564993-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2565014-18;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2566818-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2566825-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2572824-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2575467-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2583511-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2583521-17;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2463653-48;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2442880-26;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2332037-28;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2495726-34;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2196021-50;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2392228-80;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2440499-36;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2589020-35;2026-03-17;CCJC;81292;true;Aprovado o Parecer.
2605121-9;2026-03-18;CSAUDE;;true;Aprovado o requerimento nº 66/2026,do Sr. Dr. Luiz Ovando que requer aditamento ao Requerimento nº 46/2026, de autoria do deputado Allan Garcês, para que seja incluída no rol de convidados a Dra. Francine Bittencourt Potrich.
2608190-2;2026-03-18;CSAUDE;81280;true;Aprovado o Requerimento.
2608196-2;2026-03-18;CSAUDE;81280;true;Aprovado o Requerimento.
2608216-2;2026-03-18;CSAUDE;81280;true;Aprovado o Requerimento.
2608241-2;2026-03-18;CSAUDE;81280;true;Aprovado o Requerimento.
2608360-2;2026-03-18;CSAUDE;81280;true;Aprovado o Requerimento.
2608576-2;2026-03-18;CSAUDE;81280;true;Aprovado o Requerimento.
2608917-2;2026-03-18;CSAUDE;81280;true;Aprovado o Requerimento.
2608988-2;2026-03-18;CSAUDE;81280;true;Aprovado o Requerimento.
2607649-2;2026-03-18;CSAUDE;81280;true;Aprovado o Requerimento com alteração. Aprovada a inclusão de representante do Colégio Brasileiro de Cirurgia Plástica, apresentada pelo Autor, Deputado Dr. Luiz Ovando.
2461215-27;2026-03-18;CSAUDE;81280;true;Aprovado o Parecer.
2342257-28;2026-03-18;CSAUDE;81280;true;Aprovado o Parecer.
2431169-47;2026-03-18;CSAUDE;81280;true;Aprovado o Parecer.
2521021-28;2026-03-18;CSAUDE;81280;true;Aprovado o Parecer.
2391928-37;2026-03-18;CSAUDE;81280;true;Aprovado o Parecer.
2360748-55;2026-03-18;CSAUDE;81280;true;Aprovado o Parecer.
2398683-47;2026-03-18;CSAUDE;81280;true;Aprovado o Parecer.
2606710-4;2026-03-18;CVT;81310;true;Aprovado o Requerimento.
2607386-5;2026-03-18;CVT;81310;true;Aprovado o Requerimento.
2608249-2;2026-03-18;CVT;81310;true;Aprovado o Requerimento.
2609130-3;2026-03-18;CVT;81310;true;Aprovado o Requerimento.
2485097-20;2026-03-18;CVT;81310;true;Aprovado o Parecer.
2607479-2;2026-03-18;CAPADR;81202;true;Aprovado o Requerimento.
2607501-2;2026-03-18;CAPADR;81202;true;Aprovado o Requerimento, contra os votos da Deputada Elisangela Araujo e dos Deputados Marcon e Valmir Assunção.
2607719-2;2026-03-18;CAPADR;81202;true;Aprovado o Requerimento.
2607994-2;2026-03-18;CAPADR;81202;true;Aprovado o Requerimento.
2608217-2;2026-03-18;CAPADR;81202;true;Aprovado o Requerimento, contra os votos da Deputada Elisangela Araujo e dos Deputados Marcon e Valmir Assunção.
2608289-2;2026-03-18;CAPADR;81202;true;Aprovado o Requerimento.
2608551-2;2026-03-18;CAPADR;81202;true;Aprovado o Requerimento.
2608558-2;2026-03-18;CAPADR;81202;true;Aprovado o Requerimento.
2608792-2;2026-03-18;CAPADR;81202;true;Aprovado o Requerimento, contra os votos da Deputada Elisangela Araujo e dos Deputados Marcon e Valmir Assunção.
2609123-2;2026-03-18;CAPADR;81202;true;Aprovado o Requerimento.
2609129-2;2026-03-18;CAPADR;81202;true;Aprovado o Requerimento.
2463655-23;2026-03-18;CVT;81310;true;Aprovado o Parecer.
2608123-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento, com alteração para incluir o senhor Pedro Maranhão, Presidente da Associação Brasileira de Resíduos e Meio Ambiente - ABREM, no lugar de representante da Associação Brasileira de Empresas de Limpeza Pública e Resíduos Especiais - ABRELPE, solicitada pelo Deputado Carlos Gomes, autor do Requerimento.
2608125-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento, para inclusão de representante do Movimento dos Atingidos por Barragens - MAB, solicitada pelo Deputado Nilto Tatto.
2608161-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento.
2608168-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento.
2608173-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento.
2608174-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento.
2608176-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento, com alteração para realização de Audiência Pública Conjunta com a Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural, solicitada pelo Deputado Tião Medeiros.
2608899-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento.
2608900-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento.
2608986-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento.
2608987-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento.
2609033-3;2026-03-18;CMADS;81231;true;Aprovado o Requerimento.
2609143-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento.
2609144-2;2026-03-18;CMADS;81231;true;Aprovado o Requerimento.
2483120-24;2026-03-18;CVT;81310;true;Aprovado o Parecer.
2294650-38;2026-03-18;CAPADR;81202;true;Aprovado o Parecer.
2604093-2;2026-03-18;CINDRE;81094;true;Aprovado o Requerimento.
2605828-2;2026-03-18;CINDRE;81094;true;Aprovado o Requerimento.
2607136-2;2026-03-18;CINDRE;81094;true;Aprovado o Requerimento.
2607402-2;2026-03-18;CINDRE;81094;true;Aprovado o Requerimento.
2607611-2;2026-03-18;CINDRE;81094;true;Aprovado o Requerimento.
2609167-2;2026-03-18;CINDRE;81094;true;Aprovado o Requerimento.
2600872-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2608666-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2608667-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2605046-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2605047-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2605049-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2605050-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2605840-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2606066-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2606067-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2607094-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2607475-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2608668-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2608669-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento, com aditamento para inclusão dos representantes das seguintes entidades: Associação Brasileira de Empresa de Software (Abes), Associação Nacional das Universidades Particulares (Anup), Associação Brasileira da Educação Básica de Livre Iniciativa (Abreduc) e Confederação Nacional do Comércio de Bens, Serviços e Turismo (CNC) .
2608670-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2609041-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2609142-2;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2608796-2;2026-03-18;CFFC;81318;true;Aprovado o Requerimento.
2606304-2;2026-03-18;CFFC;81318;true;Aprovado o Requerimento.
2608602-2;2026-03-18;CFFC;81318;true;Aprovado o Requerimento.
2608612-2;2026-03-18;CFFC;81318;true;Aprovado o Requerimento.
2608997-2;2026-03-18;CFFC;81318;true;Aprovado o Requerimento.
2607442-3;2026-03-18;CFFC;81318;true;Aprovado o Requerimento.
2603114-5;2026-03-18;CFFC;81318;true;Aprovado o Requerimento.
2607495-2;2026-03-18;CFFC;81318;true;Aprovado o Requerimento.
2607915-2;2026-03-18;CFFC;81318;true;Aprovado o Requerimento.
2603755-2;2026-03-18;CFFC;81318;true;Aprovado o Requerimento.
2416352-30;2026-03-18;CCTI;81306;true;Aprovado o Parecer.
2201523-74;2026-03-18;CVT;81310;true;Aprovado o Parecer.
2379410-25;2026-03-18;CINDRE;81094;true;Aprovado o Parecer.
2356535-58;2026-03-18;CVT;81310;true;Aprovado o Parecer.
2606286-4;2026-03-18;CME;81207;true;Aprovado o Requerimento.
2451411-28;2026-03-18;CCTI;81306;true;Aprovado o Parecer.
2417944-26;2026-03-18;CVT;81310;true;Aprovado o Parecer.
2489359-28;2026-03-18;CMADS;81231;true;Aprovado o Parecer.
2607476-3;2026-03-18;CME;81207;true;Aprovado o Requerimento.
2487638-23;2026-03-18;CVT;81310;true;Aprovado o Parecer.
2487065-26;2026-03-18;CCTI;81306;true;Aprovado o Parecer.
2608906-3;2026-03-18;CME;81207;true;Aprovado o Requerimento.
2608544-3;2026-03-18;CME;81207;true;Aprovado o Requerimento.
2541300-28;2026-03-18;CCTI;81306;true;Aprovado o Parecer.
2503373-21;2026-03-18;CMADS;81231;true;Aprovado o Parecer.
2221906-31;2026-03-18;CVT;81310;true;Aprovado o Parecer.
2565670-24;2026-03-18;CCTI;81306;true;Aprovado o Parecer.
2608550-3;2026-03-18;CME;81207;true;Aprovado o Requerimento.
2260503-32;2026-03-18;CVT;81310;true;Aprovado o Parecer.
2209513-48;2026-03-18;CDE;81281;true;Aprovado o Parecer, apresentou voto em separado o Deputado Luiz Gastão.
2341107-39;2026-03-18;CVT;81310;true;Aprovado o Parecer.
2608759-2;2026-03-18;CDE;81281;true;Aprovado o Requerimento.
2233895-56;2026-03-18;CME;81207;true;Aprovado o Parecer.
2605045-3;2026-03-18;CCTI;81306;true;Aprovado o Requerimento.
2479253-26;2026-03-18;CME;81207;true;Aprovado o Parecer.
2606450-3;2026-03-18;CDC;81279;true;Aprovado, incluindo Conselho Federal de Corretores de Imóveis e um órgão de Defesa do Consumidor, Senacon ou Inadec ou Idec.
2225292-46;2026-03-18;CDE;81281;true;Aprovado o Parecer.
2608129-4;2026-03-18;CDC;81279;true;Aprovado o Requerimento.
2608968-4;2026-03-18;CDC;81279;true;Aprovado o Requerimento.
2538141-26;2026-03-18;CDE;81281;true;Aprovado o Parecer com Complementação de Voto.
2439834-37;2026-03-18;CME;81207;true;Aprovado o Parecer.
2609124-2;2026-03-18;CDC;81279;true;Aprovado o Requerimento, com alteração para incluir José Roberto Tadros da Confederação Nacional do Comércio de Bens, Serviços e Turismo - CNC
2496899-21;2026-03-18;CDC;81279;true;Aprovado o Parecer.
2487068-31;2026-03-18;CME;81207;true;Aprovado o Parecer.
2538140-24;2026-03-18;CDE;81281;true;Aprovado o Parecer.
2397087-45;2026-03-18;CCJC;81308;false;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 19 votos ""Sim"", 21 votos ""Não"". Quórum de votação: 40 votos."
2278551-37;2026-03-18;CDC;81279;true;Aprovado o Parecer com Complementação de Voto.
2419625-25;2026-03-18;CDC;81279;true;Aprovado o Parecer.
2416861-58;2026-03-18;CDE;81281;true;Aprovado o Parecer.
2485246-34;2026-03-18;CDC;81279;true;Aprovado o Parecer, contra o voto do Deputado Gilson Marques.
2536635-21;2026-03-18;CDC;81279;true;Aprovado o Parecer.
2169643-64;2026-03-18;CCJC;81308;false;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 16 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 40 votos."
2383592-27;2026-03-18;CVT;81310;true;Aprovado o Parecer, contra o voto da Deputada Rosana Valle.
2427043-35;2026-03-18;CME;81207;true;Aprovado o Parecer.
2453444-36;2026-03-18;CME;81207;true;Aprovado o Parecer.
2231756-110;2026-03-18;CCJC;81308;true;Aprovado o Parecer.
2608775-3;2026-03-18;CESPO;81311;true;Aprovado o Requerimento.
2608776-3;2026-03-18;CESPO;81311;true;Aprovado o Requerimento.
2609212-2;2026-03-18;CESPO;81311;true;Aprovado o Requerimento.
2609213-2;2026-03-18;CESPO;81311;true;Aprovado o Requerimento.
2549046-43;2026-03-18;CESPO;81311;true;Aprovado o Parecer.
2566331-21;2026-03-18;CESPO;81311;true;Aprovado o Parecer.
2566412-24;2026-03-18;CESPO;81311;true;Aprovado o Parecer.
2608581-5;2026-03-18;CIDOSO;81316;true;Aprovado o Requerimento, com alteração para incluir solicitação de informação sobre previsão de reajuste do percentual de repasse para hemodiálise e hemodiálise peritoneal.
2607134-3;2026-03-18;CTUR;81228;true;Aprovado o Requerimento, com alteração para incluir representante da Resorts Brasil (Associação Brasileira de Resorts) e do SINDEPAT (Sistema Integrado de Parques e Atrações Turísticas), a pedido da Deputada Daniela Reinehr (PL-SC).
2589373-22;2026-03-18;CCULT;81295;true;Aprovado o Parecer.
2432149-24;2026-03-18;CCULT;81295;true;Aprovado o Parecer.
2494537-35;2026-03-18;CCULT;81295;true;Aprovado o Parecer.
2573327-21;2026-03-18;CCULT;81295;true;Aprovado o Parecer.
2514763-26;2026-03-18;CCULT;81295;true;Aprovado o Parecer.
2496111-31;2026-03-18;CCULT;81295;true;Aprovado o Parecer.
2608632-2;2026-03-18;CCULT;81295;true;Aprovado o Requerimento.
2609111-8;2026-03-18;PLEN;81344;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).
497966-102;2026-03-18;PLEN;;true;Aprovado o requerimento nº 1433/2026,do Sr. Felipe Carreras e outros, que solicita urgência (art. 155) para o PL 3929/2019.
581562-33;2026-03-18;PLEN;;true;Aprovado o requerimento nº 1433/2026,do Sr. Felipe Carreras e outros, que solicita urgência (art. 155) para o PL 3929/2019.
