"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_apreciacao";"ultimoStatus_url"
"2481898";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481898";"TVR";"10";"2025";"428";"Renovação Rádio Frequência Modulada";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 13.979, de 24 de julho de 2024, publicada no Diário Oficial da União de 7 de agosto de 2024, que renova, a partir de 18 de março de 2015, a permissão outorgada ao Sistema Santamariense de Comunicações Ltda., para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão sonora em frequência modulada, no Município de Engenheiro Caldas, Estado de Minas Gerais.";"";"";"2025-01-10T14:07:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847728";"";"2025-12-01T17:33:09";"24";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"";"";"";"Art. 223 - CF";"Apresentação de Proposição";"100";"";"";"Apresentação do PDL n. 1048/2025 (Projeto de Decreto Legislativo de Concessão, Renovação e Permissão de Radio/TV), pelo Comissão de Comunicação, que ""Aprova o ato que renova a permissão outorgada ao Sistema Santamariense de Comunicações Ltda. para executar serviço de radiodifusão sonora em frequência modulada, no Município de Engenheiro Caldas, Estado de Minas Gerais"".";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3055635"
"2481899";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481899";"MSC";"29";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 13.979, de 24 de julho de 2024, publicada no Diário Oficial da União de 7 de agosto de 2024, que renova, a partir de 18 de março de 2015, a permissão outorgada anteriormente conferida ao Sistema Santamariense de Comunicações Ltda., para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão sonora em frequência modulada, no Município de Engenheiro Caldas, Estado de Minas Gerais.";"";"";"2025-01-10T14:07:17";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847729";"";"2025-01-10T14:39:11";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em : TVR-10/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847729"
"2481900";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481900";"CAC";"1";"2025";"666";"Comunicado de Alteração do Controle Societário";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 11.609, de 14 de dezembro de 2023, publicada no Diário Oficial da União de 18 de dezembro de 2023, que transfere a concessão outorgada à Rádio Iguatemi Ltda., atualmente denominada Rádio Comunicação Brasil Ltda., para a Exclusive Music Radiodifusão Ltda., para executar, sem direito de exclusividade, serviço de radiodifusão sonora, em onda tropical, no Município de Osasco, Estado de São Paulo.";"";"";"2025-01-10T14:07:18";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847734";"";"2025-05-21T00:00:00";"25";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Remessa ao Senado Federal do Of. n. 152/2025/PS-GSE, para conhecimento, nos termos do § 5º do art. 222 da Constituição Federal.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2914713"
"2481901";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481901";"MSC";"28";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 11.609, de 14 de dezembro de 2023, publicada no Diário Oficial da União de 18 de dezembro de 2023, que transfere a concessão outorgada à Rádio Iguatemi Ltda., atualmente denominada Rádio Comunicação Brasil Ltda., para a Exclusive Music Radiodifusão Ltda., para executar, sem direito de exclusividade, serviço de radiodifusão sonora, em onda tropical, no Município de Osasco, Estado de São Paulo.";"";"";"2025-01-10T14:07:18";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847735";"";"2025-01-10T14:40:36";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em : TVR-1/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847735"
"2481902";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481902";"CAC";"2";"2025";"666";"Comunicado de Alteração do Controle Societário";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 12.645, de 20 de março de 2024, publicada no Diário Oficial da União de 4 de abril de 2024, que transfere a concessão outorgada à Empresa de Radiodifusão Morimoto Ltda., para a Santos & Lucena Ltda., para executar, sem direito de exclusividade, o serviço de radiodifusão sonora em onda média, posteriormente adaptado para frequência modulada, no Município de Ji-Paraná, Estado de Rondônia.";"";"";"2025-01-10T14:07:19";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847743";"";"2025-05-21T00:00:00";"26";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Remessa ao Senado Federal do Of. n. 153/2025/PS-GSE, para conhecimento, nos termos do § 5º do art. 222 da Constituição Federal.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2914718"
"2481903";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481903";"MSC";"27";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 12.645, de 20 de março de 2024, publicada no Diário Oficial da União de 4 de abril de 2024, que transfere a concessão outorgada à Empresa de Radiodifusão Morimoto Ltda., para a Santos & Lucena Ltda., para executar, sem direito de exclusividade, o serviço de radiodifusão sonora em onda média, posteriormente adaptado para frequência modulada, no Município de Ji-Paraná, Estado de Rondônia.";"";"";"2025-01-10T14:07:19";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847744";"";"2025-01-10T14:47:58";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em : TVR-2/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847744"
"2481904";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481904";"CAC";"3";"2025";"666";"Comunicado de Alteração do Controle Societário";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 5.659, de 31 de outubro de 2018, publicada no Diário Oficial da União de 6 de novembro de 2018, que transfere a permissão outorgada à Rondovisão - Rondônia Rádio e Televisão Ltda., para a Rádio Clube Cidade Ltda., para executar, sem direito de exclusividade, serviço de radiodifusão sonora em frequência modulada, no Município de Ji-Paraná, Estado de Rondônia.";"";"";"2025-01-10T14:07:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847751";"";"2025-05-21T00:00:00";"29";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Remessa ao Senado Federal do Of. n. 154/2025/PS-GSE, para conhecimento, nos termos do § 5º do art. 222 da Constituição Federal.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2914720"
"2481905";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481905";"MSC";"26";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 5.659, de 31 de outubro de 2018, publicada no Diário Oficial da União de 6 de novembro de 2018, que transfere a permissão outorgada à Rondovisão - Rondônia Rádio e Televisão Ltda., para a Rádio Clube Cidade Ltda., para executar, sem direito de exclusividade, serviço de radiodifusão sonora em frequência modulada, no Município de Ji-Paraná, Estado de Rondônia.";"";"";"2025-01-10T14:07:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847752";"";"2025-01-10T14:49:13";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em : TVR-3/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847752"
"2481906";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481906";"CAC";"4";"2025";"666";"Comunicado de Alteração do Controle Societário";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 11.719, de 2 de janeiro de 2024, publicada no Diário Oficial da União de 18 de janeiro de 2024, que transfere a permissão originalmente conferida à Ultra Radiodifusão Ltda., cuja outorga fora originalmente conferida à Sociedade Emissoras Minuano Ltda., para a Sistema Riograndense de Radiodifusão Ltda., para executar, sem direito de exclusividade, serviço de radiodifusão sonora, em frequência modulada, no Município de Rio Grande, Estado do Rio Grande do Sul.";"";"";"2025-01-10T14:07:21";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847759";"";"2025-05-21T00:00:00";"30";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Remessa ao Senado Federal do Of. n. 155/2025/PS-GSE, para conhecimento, nos termos do § 5º do art. 222 da Constituição Federal.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2914721"
"2481907";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481907";"MSC";"25";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 11.719, de 2 de janeiro de 2024, publicada no Diário Oficial da União de 18 de janeiro de 2024, que transfere a permissão originalmente conferida à Ultra Radiodifusão Ltda., cuja outorga fora originalmente conferida à Sociedade Emissoras Minuano Ltda., para a Sistema Riograndense de Radiodifusão Ltda., para executar, sem direito de exclusividade, serviço de radiodifusão sonora, em frequência modulada, no Município de Rio Grande, Estado do Rio Grande do Sul.";"";"";"2025-01-10T14:07:21";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847761";"";"2025-01-10T14:50:10";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em : TVR-4/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847761"
"2481908";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481908";"CAC";"5";"2025";"666";"Comunicado de Alteração do Controle Societário";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 11.738, de 2 de janeiro de 2024, publicada no Diário Oficial da União de 18 de janeiro de 2024, que transfere a concessão originalmente outorgada à Rádio Difusora Santa Catarina Ltda., posteriormente transferida à J.P.B. Empresa Jornalística Ltda., para a Sociedade Boa Vista de Comunicações Ltda., para executar, sem direito de exclusividade, o serviço de radiodifusão sonora, em onda média, posteriormente adaptada para frequência modulada, no Município de Lages, Estado de Santa Catarina.";"";"";"2025-01-10T14:07:22";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847767";"";"2025-05-21T00:00:00";"27";"";"";"";"";"";"Apresentação de Proposição";"100";"";"";"Remessa ao Senado Federal do Of. n. 156/2025/PS-GSE, para conhecimento, nos termos do § 5º do art. 222 da Constituição Federal.";"Indefinida";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2914722"
"2481909";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481909";"MSC";"24";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 11.738, de 2 de janeiro de 2024, publicada no Diário Oficial da União de 18 de janeiro de 2024, que transfere a concessão originalmente outorgada à Rádio Difusora Santa Catarina Ltda., posteriormente transferida à J.P.B. Empresa Jornalística Ltda., para a Sociedade Boa Vista de Comunicações Ltda., para executar, sem direito de exclusividade, o serviço de radiodifusão sonora, em onda média, posteriormente adaptada para frequência modulada, no Município de Lages, Estado de Santa Catarina.";"";"";"2025-01-10T14:07:22";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847771";"";"2025-01-10T14:51:12";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em : TVR-5/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847771"
"2481910";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481910";"TVR";"11";"2025";"628";"Revogação ou Anulação de Portaria de Rádio/TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 13.467, de 10 de junho de 2024, publicada no Diário Oficial da União de 4 de julho de 2024, que torna sem efeito a permissão outorgada à Som da Ilha Comércio e Produções Ltda., para explorar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão sonora em frequência modulada, no Município de Barra do Turvo, Estado de São Paulo.";"";"";"2025-01-10T14:07:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847783";"";"2026-02-12T11:01:00";"26";"https://dadosabertos.camara.leg.br/api/v2/deputados/220654";"539385";"CCOM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539385";"Ordinário (Art. 151, III, RICD)";"Designação de Relator(a)";"320";"Aguardando Parecer";"915";"Designado Relator, Dep. Delegado Paulo Bilynskyj (PL-SP).";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";""
"2481911";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481911";"MSC";"23";"2025";"401";"Mensagem de Concessão ou Renovação de Rádio e TV";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 13.467, de 10 de junho de 2024, publicada no Diário Oficial da União de 4 de julho de 2024, que torna sem efeito a permissão outorgada à Som da Ilha Comércio e Produções Ltda., para explorar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão sonora em frequência modulada, no Município de Barra do Turvo, Estado de São Paulo.";"";"";"2025-01-10T14:07:23";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847784";"";"2025-01-10T14:53:36";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Transformada em Nova Proposição";"469";"Transformado em nova proposição";"1230";"Transformada em : TVR-11/2025";"Proposição Sujeita à Apreciação Conclusiva (Parecer 09/90 - CCJR)";"https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2847784"
