"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2324989-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324989-41";"2023-02-15";"2023-02-15T12:47:58";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"67116";"https://dadosabertos.camara.leg.br/api/v2/eventos/67116";"1";"0";"0";"0";"Aprovado o Projeto de Decreto Legislativo nº 168, de 2022.";"2023-02-15T12:40:07";"Votação em turno único.";"";"Apresentação do Projeto de Decreto Legislativo n. 168/2022, pela REPRESENTAÇÃO BRASILEIRA NO PARLAMENTO DO MERCOSUL, que ""Aprova o texto do Acordo Sobre Mecanismo de Cooperação entre os Estados Partes do Mercosul e Estados Associados, firmado em Santa Fé, República Argentina, em 16 de junho de 2019"".";"0";""
"2349225-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349225-2";"2023-02-28";"2023-02-28T15:38:01";"539407";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539407";"CEXMABRU";"67120";"https://dadosabertos.camara.leg.br/api/v2/eventos/67120";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 1/2023, pelo Deputado Rogério Correia (PT/MG -Fdr PT-PCdoB-PV), que ""Requer a realização de Audiências Públicas para debater a repactuação do acordo judicial referente ao rompimento da barragem do Fundão, ocorrido no município de Mariana, que impactou toda bacia hidrográfica do Rio Doce, nos Estados de Minas Gerais e Espírito Santo"".";"0";""
"2349228-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349228-2";"2023-02-28";"2023-02-28T15:38:34";"539407";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539407";"CEXMABRU";"67120";"https://dadosabertos.camara.leg.br/api/v2/eventos/67120";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento para realização ou participação em Seminário ou outros Eventos n. 2/2023, pelo Deputado Rogério Correia (PT/MG -Fdr PT-PCdoB-PV), que ""Requer a realização de reuniões técnicas de trabalho para debater a repactuação do acordo judicial referente ao rompimento da barragem do Fundão, ocorrido no município de Mariana, que impactou toda bacia hidrográfica do Rio Doce, nos Estados de Minas Gerais e Espírito Santo"".";"0";""
"2349231-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349231-2";"2023-02-28";"2023-02-28T15:39:06";"539407";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539407";"CEXMABRU";"67120";"https://dadosabertos.camara.leg.br/api/v2/eventos/67120";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento para realização ou participação em Seminário ou outros Eventos n. 3/2023, pelo Deputado Rogério Correia (PT/MG -Fdr PT-PCdoB-PV), que ""Requer a realização de mesas redondas a serem realizadas nos Estados de Minas Gerais e Espírito Santo para debater a repactuação do acordo judicial referente ao rompimento da barragem do Fundão"".";"0";""
"2349331-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349331-2";"2023-02-28";"2023-02-28T15:41:14";"539407";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539407";"CEXMABRU";"67120";"https://dadosabertos.camara.leg.br/api/v2/eventos/67120";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento para realização ou participação em Seminário ou outros Eventos n. 4/2023, pelo Deputado Helder Salomão (PT/ES -Fdr PT-PCdoB-PV), que ""Requer a realização de Mesa Redonda  para discutir Assessoria dos Atingidos, PEAB e repactuação, com a participação: - Associação de Desenvolvimento Agrícola Interestadual – ADAI- Casa Civil da Presidência da República - Advocacia Geral da União - Conselho Nacional de Justiça - Justiça Federal - Defensoria Pública do Espírito Santo - Movimento dos Atingidos por Barragens – MAB - Movimento dos Trabalhadores Sem Terra - MST - Ministério Público Federal - Ministério Público do Espírito Santo"".";"0";""
"2349333-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349333-2";"2023-02-28";"2023-02-28T15:41:22";"539407";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539407";"CEXMABRU";"67120";"https://dadosabertos.camara.leg.br/api/v2/eventos/67120";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 5/2023, pelo Deputado Helder Salomão (PT/ES -Fdr PT-PCdoB-PV), que ""Requer a realização de audiência pública para discutir a situação da água nos Municípios localizados ao longo do Rio Doce, atingidos pela Lama do Rompimento da Barragem de Fundão em Mariana-MG, para ouvir  os seguintes participantes: - Ministério de Meio Ambiente
- Ministério da Saúde
- Secretaria de Saúde de Minas Gerais
- Secretaria de Saúde do Espírito Santo
- Defensoria Pública do Espírito Santo
- Defensoria Pública de Minas Gerais
- Movimento dos Atingidos por Barragens – MAB
- Movimento dos Trabalhadores Sem Terra - MST
- Ministério Público Federal
- Ministério Público do Espírito Santo
- Ministério Público de Minas Gerais
- Prefeitura Municipal de Governador Valadares-MG
- Prefeitura Municipal de Baixo Guandu - ES
- Prefeitura Municipal de Colatina - ES"".";"0";""
"2349334-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349334-2";"2023-02-28";"2023-02-28T15:41:49";"539407";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539407";"CEXMABRU";"67120";"https://dadosabertos.camara.leg.br/api/v2/eventos/67120";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 6/2023, pelo Deputado Helder Salomão (PT/ES -Fdr PT-PCdoB-PV), que ""Requer a realização de audiência pública para discutir a situação de crianças e adolescentes das comunidades ao longo do Rio Doce, atingidos pela Lama do Rompimento da Barragem de Fundão em Mariana-MG, com os seguintes participantes: - Ministério de Direitos Humanos- Ministério da Saúde - Ministério da Educação - Secretaria de Saúde de Minas Gerais - Secretaria de Saúde do Espírito Santo - Secretaria de Educação do Espírito Santo - Secretaria de Educação de Minas Gerais - Defensoria Pública do Espírito Santo - Defensoria Pública de Minas Gerais - Movimento dos Atingidos por Barragens – MAB - Movimento dos Trabalhadores Sem Terra - MST - Ministério Público Federal - Ministério Público do Espírito Santo - Ministério Público de Minas Gerais - Defensoria Pública da União.
 "".";"0";""
"2349335-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349335-2";"2023-02-28";"2023-02-28T15:42:36";"539407";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539407";"CEXMABRU";"67120";"https://dadosabertos.camara.leg.br/api/v2/eventos/67120";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 7/2023, pelo Deputado Helder Salomão (PT/ES -Fdr PT-PCdoB-PV), que ""Requer a realização de audiência pública para discutir a situação dos esportistas aquáticos localizados na foz do Rio Doce, atingidos pela Lama do Rompimento da Barragem de Fundão em Mariana-MG, com a participação dos  seguintes convicados:  Ministério do Esporte - Ministério do Turismo - Defensoria Pública do Espírito Santo - Movimento dos Atingidos por Barragens – MAB - Ministério Público Federal - Ministério  Público do Espírito Santo - Defensoria Pública da União - Representação da Associação de Surf de Regência - ASR - Associação Comercial da Vila de Regência"".";"0";""
"2349337-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349337-4";"2023-02-28";"2023-02-28T15:52:45";"539407";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539407";"CEXMABRU";"67120";"https://dadosabertos.camara.leg.br/api/v2/eventos/67120";"1";"0";"0";"0";"Aprovado, com  visitas sugeridas pelo Dep. Padre João";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 8/2023, pelo Deputado Helder Salomão (PT/ES -Fdr PT-PCdoB-PV), que ""Requer a realização de audiência pública para discutir a situação das mulheres nos municípios localizados ao Longo da Bacia do Rio Doce, atingido pela Lama do Rompimento da Barragem de Fundão em Mariana-MG, com a seguinte participação: - Ministério da Mulher - Ministério da Igualdade Racial  - Ministério da Pesca - Defensoria Pública do Espírito Santo - Defensoria Pública de Minas Gerais - Movimento dos Atingidos por Barragens – MAB - Movimento dos Trabalhadores Sem Terra - MST - Ministério Público Federal - Ministério Público do Espírito Santo - Ministério Público de Minas Gerais - Defensoria Pùblica da União - Representação de Artesãs da Bacia do Rio Doce  - Representantes de Marisqueiras e Pescadoras do Rio Doce "".";"0";""
"2349357-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349357-2";"2023-02-28";"2023-02-28T15:56:00";"539407";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539407";"CEXMABRU";"67120";"https://dadosabertos.camara.leg.br/api/v2/eventos/67120";"1";"0";"0";"0";"Aprovado, subscrito pelo Dep. Helder Salomão.";"";"";"";"Apresentação do REQ n. 9/2023 (Requerimento), pelo Deputado Padre João (PT-MG), que: ""Requer a realização de diligências das Barragens que estão em alto risco de acidente e impacto"".";"0";""
"2349358-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349358-3";"2023-02-28";"2023-02-28T15:58:08";"539407";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539407";"CEXMABRU";"67120";"https://dadosabertos.camara.leg.br/api/v2/eventos/67120";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 10/2023, pelo Deputado Padre João (PT/MG -Fdr PT-PCdoB-PV), que ""Requer a realização de Audiência Publica sobre a situação dos pescadores profissionais artesanais, atingidos pelo rompimento da barragem da Samarco no município de Mariana, de MG e do ES, com a participação de: Benilde Madeira - liderança dos pescadores e da Comissão;  Lellis Barreiros - Pres. da colônia Z43 de Conselheiro Pena Flavia – Comissão dos atingidos;  Representante da Fundação Renova;  Representante do Ministro da Pesca e Aquicultura –MPA;  Representante do Ministério Público Federal – MPF;   Deputado Estadual Leleco PT/MG –ALMG; Senhora Vanessa Gaudereto - ex Superintendente Federal da Pesca e Aquicultura de Minas Gerais, na época do desastre"".";"0";""
"2336439-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-44";"2023-03-01";"2023-03-01T19:54:07";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"67134";"https://dadosabertos.camara.leg.br/api/v2/eventos/67134";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo relator, Dep. Yury do Paredão (PL-CE).";"2023-03-01T19:53:23";"Votação da Redação Final.";"2023-03-01T18:33:32";"Parecer proferido em Plenário pelo Dep. Yury do Paredão (PL-CE), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência da Medida Provisória nº 1.139, de 2022; pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória nº 1.139, de 2022, e das Emendas a ela apresentadas perante a Comissão Mista, com a ressalva das Emendas nºs 4, 7 e 16, consideradas inconstitucionais; pela compatibilidade e adequação financeira e orçamentária da Medida Provisória nº 1.139, de 2022, e das Emendas apresentadas perante a Comissão Mista; e, no mérito, pela aprovação da Medida Provisória nº 1.139, de 2022, na forma do Projeto de Lei de Conversão, pela aprovação parcial das Emendas nºs 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14 e 15 apresentadas perante a Comissão Mista e pela rejeição das demais Emendas apresentadas perante a Comissão Mista.";"2349751";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349751"
"2336439-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-37";"2023-03-01";"2023-03-01T19:46:54";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"67134";"https://dadosabertos.camara.leg.br/api/v2/eventos/67134";"1";"0";"0";"0";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2023-03-01T19:46:45";"Votação preliminar em turno único.";"2023-03-01T18:33:32";"Parecer proferido em Plenário pelo Dep. Yury do Paredão (PL-CE), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência da Medida Provisória nº 1.139, de 2022; pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória nº 1.139, de 2022, e das Emendas a ela apresentadas perante a Comissão Mista, com a ressalva das Emendas nºs 4, 7 e 16, consideradas inconstitucionais; pela compatibilidade e adequação financeira e orçamentária da Medida Provisória nº 1.139, de 2022, e das Emendas apresentadas perante a Comissão Mista; e, no mérito, pela aprovação da Medida Provisória nº 1.139, de 2022, na forma do Projeto de Lei de Conversão, pela aprovação parcial das Emendas nºs 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14 e 15 apresentadas perante a Comissão Mista e pela rejeição das demais Emendas apresentadas perante a Comissão Mista.";"2349751";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349751"
"2336439-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-38";"2023-03-01";"2023-03-01T19:47:02";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"67134";"https://dadosabertos.camara.leg.br/api/v2/eventos/67134";"1";"0";"0";"0";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2023-03-01T19:46:45";"Votação preliminar em turno único.";"2023-03-01T18:33:32";"Parecer proferido em Plenário pelo Dep. Yury do Paredão (PL-CE), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência da Medida Provisória nº 1.139, de 2022; pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória nº 1.139, de 2022, e das Emendas a ela apresentadas perante a Comissão Mista, com a ressalva das Emendas nºs 4, 7 e 16, consideradas inconstitucionais; pela compatibilidade e adequação financeira e orçamentária da Medida Provisória nº 1.139, de 2022, e das Emendas apresentadas perante a Comissão Mista; e, no mérito, pela aprovação da Medida Provisória nº 1.139, de 2022, na forma do Projeto de Lei de Conversão, pela aprovação parcial das Emendas nºs 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14 e 15 apresentadas perante a Comissão Mista e pela rejeição das demais Emendas apresentadas perante a Comissão Mista.";"2349751";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349751"
"2336439-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-42";"2023-03-01";"2023-03-01T19:52:46";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"67134";"https://dadosabertos.camara.leg.br/api/v2/eventos/67134";"1";"0";"0";"0";"Aprovada a Medida Provisória nº 1.139 de 2022, na forma do Projeto de Lei de Conversão.";"2023-03-01T19:47:15";"Votação, quanto ao mérito, em turno único.";"2023-03-01T18:33:32";"Parecer proferido em Plenário pelo Dep. Yury do Paredão (PL-CE), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência da Medida Provisória nº 1.139, de 2022; pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória nº 1.139, de 2022, e das Emendas a ela apresentadas perante a Comissão Mista, com a ressalva das Emendas nºs 4, 7 e 16, consideradas inconstitucionais; pela compatibilidade e adequação financeira e orçamentária da Medida Provisória nº 1.139, de 2022, e das Emendas apresentadas perante a Comissão Mista; e, no mérito, pela aprovação da Medida Provisória nº 1.139, de 2022, na forma do Projeto de Lei de Conversão, pela aprovação parcial das Emendas nºs 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14 e 15 apresentadas perante a Comissão Mista e pela rejeição das demais Emendas apresentadas perante a Comissão Mista.";"2349751";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349751"
"2283555-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2283555-67";"2023-03-02";"2023-03-02T11:57:26";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"67169";"https://dadosabertos.camara.leg.br/api/v2/eventos/67169";"1";"0";"0";"0";"Aprovada a Redação Final assinada pela relatora Dep. Luisa Canziani (PSD-PR).";"2023-03-02T11:57:08";"Votação da Redação Final.";"2023-03-02T11:26:25";"Parecer proferido em Plenário pela Relatora, Dep. Luisa Canziani (PSD-PR), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa do Projeto de Lei nº 1.883, de 2021, principal, do Projeto de Lei nº 2.589, de 2021, apensado, do Substitutivo da Comissão de Defesa dos Direitos da Mulher e do Substitutivo adotado pela relatora da Comissão de Finanças e Tributação.";"2349815";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349815"
"2283555-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2283555-64";"2023-03-02";"2023-03-02T11:56:05";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"67169";"https://dadosabertos.camara.leg.br/api/v2/eventos/67169";"1";"0";"0";"0";"Aprovado o Substitutivo ao Projeto de Lei nº 1.883, de 2021, adotado pela relatora da Comissão de Finanças e Tributação.";"2023-03-02T11:36:35";"Votação em turno único.";"2023-03-02T11:26:25";"Parecer proferido em Plenário pela Relatora, Dep. Luisa Canziani (PSD-PR), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa do Projeto de Lei nº 1.883, de 2021, principal, do Projeto de Lei nº 2.589, de 2021, apensado, do Substitutivo da Comissão de Defesa dos Direitos da Mulher e do Substitutivo adotado pela relatora da Comissão de Finanças e Tributação.";"2349815";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349815"
